WOJ;POW;GMI;RODZ_GMI;RM;MZ;NMST;NMSK;SYMBM;SYMSTAT;NAZWA;SYM;SYMPOD;STAN_NA
02;23;01;2;01;1;08;001;0;0873573;Krzyków;0873573;0873573;2024-01-01
02;23;02;2;01;1;03;001;0;0873662;Bierzyce;0873662;0873662;2024-01-01
02;06;07;2;01;1;06;001;0;0191425;Krogulec;0191425;0191425;2024-01-01
02;21;07;2;01;1;05;001;0;0855291;Lubomin;0855291;0855291;2024-01-01
02;21;07;2;01;1;08;001;0;0855345;Struga;0855345;0855345;2024-01-01
02;21;08;2;01;1;01;001;0;0856340;Dziećmorowice;0856340;0856340;2024-01-01
02;24;06;5;01;1;05;001;0;0856729;Dębowiec;0856729;0856729;2024-01-01
02;24;06;5;01;1;06;001;0;0856735;Głęboka;0856735;0856735;2024-01-01
02;08;06;5;01;1;04;001;0;0851353;Idzików;0851353;0851353;2024-01-01
02;22;02;2;01;1;17;001;0;0882655;Iwno;0882655;0882655;2024-01-01
02;22;02;2;01;1;15;001;0;0882632;Gryżyce;0882632;0882632;2024-01-01
02;07;04;2;01;1;07;001;0;0191098;Sędzisław;0191098;0191098;2024-01-01
02;22;03;5;01;1;10;001;0;0883241;Krzydlina Wielka;0883241;0883241;2024-01-01
02;22;03;5;01;1;12;001;0;0883264;Lubiąż;0883264;0883264;2024-01-01
02;22;03;5;01;1;20;001;0;0883360;Pawłoszewo;0883360;0883360;2024-01-01
02;22;03;5;01;1;29;001;0;0883459;Sławowice;0883459;0883459;2024-01-01
02;22;03;5;01;1;33;001;0;0883502;Straszowice;0883502;0883502;2024-01-01
02;07;02;2;01;1;09;001;0;0189919;Krzeszów;0189919;0189919;2024-01-01
02;07;02;2;01;1;10;001;0;0189925;Krzeszówek;0189925;0189925;2024-01-01
02;18;05;2;01;1;09;001;0;0367918;Lasek;0367918;0367918;2024-01-01
02;18;05;2;01;1;11;001;0;0367930;Łagiewniki Średzkie;0367930;0367930;2024-01-01
02;18;05;2;01;1;14;001;0;0367960;Pielaszkowice;0367960;0367960;2024-01-01
02;18;05;2;01;1;16;001;0;0367999;Sokolniki;0367999;0367999;2024-01-01
02;19;03;2;01;1;09;001;0;0852097;Kłaczyna;0852097;0852097;2024-01-01
02;08;09;2;01;1;03;001;0;0853257;Gołaczów;0853257;0853257;2024-01-01
02;16;05;5;01;1;04;001;0;0366830;Krępa;0366830;0366830;2024-01-01
02;16;05;5;01;1;06;001;0;0366853;Łężce;0366853;0366853;2024-01-01
02;16;06;2;01;1;12;001;0;0367090;Sieroszowice;0367090;0367090;2024-01-01
02;17;01;2;01;1;04;001;0;0872770;Borek Strzeliński;0872770;0872770;2024-01-01
02;08;12;5;01;1;02;001;0;0854937;Karłów;0854937;0854937;2024-01-01
02;04;04;5;01;1;09;001;0;0377147;Dochowa;0377147;0377147;2024-01-01
02;04;04;5;01;1;20;001;0;0377302;Ługi;0377302;0377302;2024-01-01
02;04;04;5;01;1;23;001;0;0377348;Pobiel;0377348;0377348;2024-01-01
02;04;04;5;01;1;29;001;0;0377443;Wiklina;0377443;0377443;2024-01-01
02;04;04;5;01;1;31;001;0;0377466;Wrząca Śląska;0377466;0377466;2024-01-01
02;05;02;5;01;1;02;001;0;0189380;Jastrowiec;0189380;0189380;2024-01-01
02;14;05;5;01;1;09;001;0;0203654;Ligota Rybińska;0203654;0203654;2024-01-01
02;17;01;2;01;1;06;001;0;0872792;Brzezica;0872792;0872792;2024-01-01
02;17;01;2;01;1;12;001;0;0872852;Kępino;0872852;0872852;2024-01-01
02;09;02;2;01;1;01;001;0;0363292;Biała;0363292;0363292;2024-01-01
02;06;09;2;01;1;04;001;0;0192347;Mała Kamienica;0192347;0192347;2024-01-01
02;06;09;2;01;1;05;001;0;0192360;Kopaniec;0192360;0192360;2024-01-01
02;16;02;2;01;1;09;001;0;0363760;Śrem;0363760;0363760;2024-01-01
02;01;04;5;01;1;11;001;0;0191603;Zagajnik;0191603;0191603;2024-01-01
02;20;06;5;01;1;33;001;0;0884460;Węglewo;0884460;0884460;2024-01-01
02;09;02;2;01;1;21;001;0;0363599;Strupice;0363599;0363599;2024-01-01
02;09;02;2;01;1;23;001;0;0363636;Zamienice;0363636;0363636;2024-01-01
02;09;03;2;01;1;08;001;0;0364707;Kozice;0364707;0364707;2024-01-01
02;09;03;2;01;1;14;001;0;0364771;Warmątowice Sienkiewiczowskie;0364771;0364771;2024-01-01
02;09;05;2;01;1;02;001;0;0364995;Biskupice;0364995;0364995;2024-01-01
02;26;06;2;01;1;08;001;0;0368616;Łaźniki;0368616;0368616;2024-01-01
02;26;06;2;01;1;09;001;0;0368639;Nowa Wieś Złotoryjska;0368639;0368639;2024-01-01
02;17;04;5;01;1;32;001;0;0880685;Szczodrowice;0880685;0880685;2024-01-01
02;17;04;5;01;1;36;001;0;0880722;Żeleźnik;0880722;0880722;2024-01-01
02;17;05;5;01;1;02;001;0;0882164;Bryłówek;0882164;0882164;2024-01-01
02;17;05;5;01;1;06;001;0;0882201;Jaworów;0882201;0882201;2024-01-01
02;17;05;5;01;1;16;001;0;0882320;Łojowice;0882320;0882320;2024-01-01
02;17;05;5;01;1;19;001;0;0882359;Stary Wiązów;0882359;0882359;2024-01-01
02;18;01;2;01;1;03;001;0;0875980;Chmielów;0875980;0875980;2024-01-01
02;20;06;5;01;1;16;001;0;0884170;Kaszyce Milickie;0884170;0884170;2024-01-01
02;20;06;5;01;1;20;001;0;0884223;Książęca Wieś;0884223;0884223;2024-01-01
02;19;04;5;01;1;02;001;0;0852499;Bolesławice;0852499;0852499;2024-01-01
02;19;04;5;01;1;07;001;0;0852542;Pasieczna;0852542;0852542;2024-01-01
02;19;04;5;01;1;11;001;0;0852588;Tomkowa;0852588;0852588;2024-01-01
02;17;03;2;01;1;19;001;0;0854908;Strużyna;0854908;0854908;2024-01-01
02;26;03;2;01;1;04;001;0;0366400;Nowe Łąki;0366400;0366400;2024-01-01
02;26;04;5;01;1;11;001;0;0192867;Stara Kraśnica;0192867;0192867;2024-01-01
02;26;05;2;01;1;06;001;0;0368415;Olszanica;0368415;0368415;2024-01-01
02;26;05;2;01;1;08;001;0;0368444;Uniejowice;0368444;0368444;2024-01-01
02;04;01;5;01;1;07;001;0;0370139;Czernina Dolna;0370139;0370139;2024-01-01
02;04;01;5;01;1;15;001;0;0370228;Kruszyniec;0370228;0370228;2024-01-01
02;10;03;5;01;1;13;001;0;0190265;Wolimierz;0190265;0190265;2024-01-01
02;08;10;5;01;1;11;001;0;0853777;Lesica;0853777;0853777;2024-01-01
02;19;05;2;01;1;02;001;0;0853406;Chwałków;0853406;0853406;2024-01-01
02;19;05;2;01;1;04;001;0;0853429;Gola Świdnicka;0853429;0853429;2024-01-01
02;19;05;2;01;1;05;001;0;0853435;Gruszów;0853435;0853435;2024-01-01
02;19;05;2;01;1;06;001;0;0853441;Kątki;0853441;0853441;2024-01-01
02;07;03;5;01;1;06;001;0;0190495;Miszkowice;0190495;0190495;2024-01-01
02;12;03;5;01;1;22;001;0;0190957;Skała;0190957;0190957;2024-01-01
02;16;03;2;01;1;14;001;0;0364073;Stara Rzeka;0364073;0364073;2024-01-01
02;16;04;5;01;1;02;001;0;0366497;Dąbrowa;0366497;0366497;2024-01-01
02;16;04;5;01;1;03;001;0;0366505;Guzice;0366505;0366505;2024-01-01
02;08;09;2;01;1;05;003;1;0853270;Witów;0853292;0853292;2024-01-01
02;08;09;2;01;1;11;002;1;0853352;Leśna;0853369;0853369;2024-01-01
02;08;10;5;01;1;03;001;0;0853694;Dolnik;0853694;0853694;2024-01-01
02;01;06;2;01;1;05;001;0;0368094;Raciborowice Górne;0368094;0368094;2024-01-01
02;08;06;5;01;1;11;001;0;0851442;Mostowice;0851442;0851442;2024-01-01
02;03;02;2;01;1;04;001;0;0363814;Grodziec Mały;0363814;0363814;2024-01-01
02;11;02;2;01;1;03;001;0;0365210;Chróstnik;0365210;0365210;2024-01-01
02;11;02;2;01;1;04;001;0;0365227;Czerniec;0365227;0365227;2024-01-01
02;11;02;2;01;1;17;001;0;0365374;Miłoradzice;0365374;0365374;2024-01-01
02;11;02;2;01;1;18;001;0;0365380;Miłosna;0365380;0365380;2024-01-01
02;11;02;2;01;1;19;001;0;0365397;Miroszowice;0365397;0365397;2024-01-01
02;20;06;5;01;1;07;001;0;0884051;Chodlewo;0884051;0884051;2024-01-01
02;13;03;5;01;1;27;001;0;0878116;Postolin;0878116;0878116;2024-01-01
02;21;04;2;01;1;06;001;0;0851979;Witków;0851979;0851979;2024-01-01
02;14;05;5;01;1;13;001;0;0203743;Oska Piła;0203743;0203743;2024-01-01
02;01;02;2;01;1;07;001;0;0189032;Golnice;0189032;0189032;2024-01-01
02;18;04;5;01;1;21;001;0;0880952;Rzeczyca;0880952;0880952;2024-01-01
02;18;05;2;01;1;07;001;0;0367887;Karnice;0367887;0367887;2024-01-01
02;14;06;2;01;1;19;001;0;0879162;Poniatowice;0879162;0879162;2024-01-01
02;14;06;2;01;1;22;001;0;0879216;Sokołowice;0879216;0879216;2024-01-01
02;09;05;2;01;1;09;001;0;0365084;Legnickie Pole;0365084;0365084;2024-01-01
02;02;06;2;01;1;10;001;0;0876815;Sieniawka;0876815;0876815;2024-01-01
02;18;04;5;01;1;13;001;0;0880870;Kulin;0880870;0880870;2024-01-01
02;14;07;5;01;1;03;001;0;0209438;Działosza;0209438;0209438;2024-01-01
02;14;07;5;01;1;04;001;0;0209467;Gaszowice;0209467;0209467;2024-01-01
02;23;04;5;01;1;07;001;0;0874970;Górzyce;0874970;0874970;2024-01-01
02;23;04;5;01;1;09;001;0;0874992;Kębłowice;0874992;0874992;2024-01-01
02;17;02;2;01;1;10;001;0;0875796;Komorowice;0875796;0875796;2024-01-01
02;17;02;2;01;1;20;001;0;0875939;Zarzyca;0875939;0875939;2024-01-01
02;17;02;2;01;1;21;001;0;0875945;Żelowice;0875945;0875945;2024-01-01
02;02;06;2;01;1;15;001;0;0876880;Trzebnik;0876880;0876880;2024-01-01
02;02;07;5;01;1;04;001;0;0853910;Kietlin;0853910;0853910;2024-01-01
02;04;03;2;01;1;02;001;0;0373534;Bełcz Wielki;0373534;0373534;2024-01-01
02;04;03;2;01;1;04;001;0;0373557;Głobice;0373557;0373557;2024-01-01
02;04;03;2;01;1;06;001;0;0373570;Lipowiec;0373570;0373570;2024-01-01
02;04;03;2;01;1;20;001;0;0373729;Żabin;0373729;0373729;2024-01-01
02;04;04;5;01;1;05;001;0;0377087;Chocieborowice;0377087;0377087;2024-01-01
02;21;05;5;01;1;02;001;0;0852430;Grzmiąca;0852430;0852430;2024-01-01
02;21;06;5;01;1;03;001;0;0853607;Łączna;0853607;0853607;2024-01-01
02;21;06;5;01;1;06;001;0;0853636;Rybnica Leśna;0853636;0853636;2024-01-01
02;12;03;5;01;1;08;001;0;0190816;Górczyca;0190816;0190816;2024-01-01
02;12;03;5;01;1;12;001;0;0190851;Nagórze;0190851;0190851;2024-01-01
02;17;03;2;01;1;06;001;0;0854676;Jegłowa;0854676;0854676;2024-01-01
02;17;03;2;01;1;09;001;0;0854736;Krzywina;0854736;0854736;2024-01-01
02;17;04;5;01;1;25;001;0;0880573;Nowolesie;0880573;0880573;2024-01-01
02;17;04;5;01;1;26;001;0;0880604;Pęcz;0880604;0880604;2024-01-01
02;08;07;2;01;1;08;001;0;0852832;Jaszkówka;0852832;0852832;2024-01-01
02;08;07;2;01;1;23;001;0;0852980;Romanowo;0852980;0852980;2024-01-01
02;08;07;2;01;1;29;001;0;0853040;Szalejów Górny;0853040;0853040;2024-01-01
02;08;07;2;01;1;34;001;0;0853116;Wojciechowice;0853116;0853116;2024-01-01
02;01;02;2;01;1;11;001;0;0189090;Kraśnik Górny;0189090;0189090;2024-01-01
02;01;02;2;01;1;12;001;0;0189121;Krępnica;0189121;0189121;2024-01-01
02;01;02;2;01;1;25;001;0;0189279;Stara Oleszna;0189279;0189279;2024-01-01
02;03;04;2;01;1;03;001;0;0364452;Głogówko;0364452;0364452;2024-01-01
02;03;06;2;01;1;06;001;0;0368830;Domaniowice;0368830;0368830;2024-01-01
02;03;06;2;01;1;08;001;0;0368869;Kamiona;0368869;0368869;2024-01-01
02;03;06;2;01;1;09;001;0;0368875;Kłoda;0368875;0368875;2024-01-01
02;17;04;5;01;1;03;001;0;0880308;Bierzyn;0880308;0880308;2024-01-01
02;19;08;5;01;1;13;001;0;0857172;Przyłęgów;0857172;0857172;2024-01-01
02;03;02;2;01;1;11;001;0;0363889;Szczyglice;0363889;0363889;2024-01-01
02;19;06;5;01;1;21;001;0;0855888;Żelazów;0855888;0855888;2024-01-01
02;19;07;2;01;1;05;001;0;0856020;Bystrzyca Górna;0856020;0856020;2024-01-01
02;19;07;2;01;1;12;001;0;0856095;Krzyżowa;0856095;0856095;2024-01-01
02;19;07;2;01;1;16;001;0;0856161;Makowice;0856161;0856161;2024-01-01
02;19;07;2;01;1;25;001;0;0856250;Słotwina;0856250;0856250;2024-01-01
02;19;07;2;01;1;27;001;0;0856273;Sulisławice;0856273;0856273;2024-01-01
02;13;03;5;01;1;32;001;0;0878257;Sławoszowice;0878257;0878257;2024-01-01
02;13;03;5;01;1;35;001;0;0878292;Sulimierz;0878292;0878292;2024-01-01
02;13;03;5;01;1;38;001;0;0878330;Tworzymirki;0878330;0878330;2024-01-01
02;09;02;2;01;1;16;001;0;0363518;Osetnica;0363518;0363518;2024-01-01
02;09;07;5;01;1;10;001;0;0366764;Rogów Legnicki;0366764;0366764;2024-01-01
02;09;08;2;01;1;12;001;0;0367568;Usza;0367568;0367568;2024-01-01
02;20;03;5;01;1;04;001;0;0881331;Blizocin;0881331;0881331;2024-01-01
02;20;03;5;01;1;05;001;0;0881348;Boleścin;0881348;0881348;2024-01-01
02;14;06;2;01;1;03;001;0;0878910;Brzezinka;0878910;0878910;2024-01-01
02;20;03;5;01;1;40;001;0;0881740;Ujeździec Wielki;0881740;0881740;2024-01-01
02;20;04;2;01;1;03;001;0;0883005;Ligota Piękna;0883005;0883005;2024-01-01
02;19;07;2;01;1;32;001;0;0856327;Witoszów Górny;0856327;0856327;2024-01-01
02;19;08;5;01;1;01;001;0;0857048;Bożanów;0857048;0857048;2024-01-01
02;23;06;2;01;1;06;001;0;0877068;Maniów Mały;0877068;0877068;2024-01-01
02;23;06;2;01;1;11;001;0;0877111;Proszkowice;0877111;0877111;2024-01-01
02;23;08;5;01;1;14;001;0;0881207;Sulimów;0881207;0881207;2024-01-01
02;19;08;5;01;1;06;001;0;0857108;Kruków;0857108;0857108;2024-01-01
02;13;02;2;01;1;07;001;0;0876382;Grabownica;0876382;0876382;2024-01-01
02;13;02;2;01;1;10;001;0;0876436;Kuźnica Czeszycka;0876436;0876436;2024-01-01
02;13;02;2;01;1;13;001;0;0876471;Łazy Wielkie;0876471;0876471;2024-01-01
02;13;02;2;01;1;20;001;0;0876650;Wierzchowice;0876650;0876650;2024-01-01
02;10;04;2;01;1;13;001;0;0190437;Uniegoszcz;0190437;0190437;2024-01-01
02;20;05;2;01;1;11;001;0;0883755;Pęciszów;0883755;0883755;2024-01-01
02;13;03;5;01;1;43;001;0;0878429;Wodników Górny;0878429;0878429;2024-01-01
02;13;03;5;01;1;46;001;0;0878493;Wszewilki;0878493;0878493;2024-01-01
02;22;03;5;01;1;35;001;0;0883531;Tarchalice;0883531;0883531;2024-01-01
02;23;02;2;01;1;18;001;0;0873834;Kątna;0873834;0873834;2024-01-01
02;23;02;2;01;1;21;001;0;0873863;Kiełczówek;0873863;0873863;2024-01-01
02;23;09;2;01;1;09;001;0;0884625;Krajków;0884625;0884625;2024-01-01
02;23;04;5;01;1;10;001;0;0875000;Kilianów;0875000;0875000;2024-01-01
02;23;04;5;01;1;21;001;0;0875112;Romnów;0875112;0875112;2024-01-01
02;23;04;5;01;1;24;001;0;0875158;Sadowice;0875158;0875158;2024-01-01
02;09;08;2;01;1;13;001;0;0367574;Wągrodno;0367574;0367574;2024-01-01
02;15;02;2;01;1;14;001;0;0874414;Piskorzów;0874414;0874414;2024-01-01
02;15;02;2;01;1;17;001;0;0874450;Radłowice;0874450;0874450;2024-01-01
02;15;02;2;01;1;23;001;0;0874510;Wyszkowice;0874510;0874510;2024-01-01
02;23;09;2;01;1;14;001;0;0884677;Nowy Śleszów;0884677;0884677;2024-01-01
02;23;09;2;01;1;15;001;0;0884683;Okrzeszyce;0884683;0884683;2024-01-01
02;23;09;2;01;1;16;001;0;0884690;Pasterzyce;0884690;0884690;2024-01-01
02;11;03;2;01;1;18;001;0;0367338;Olszany;0367338;0367338;2024-01-01
02;11;03;2;01;1;20;001;0;0367350;Radomiłów;0367350;0367350;2024-01-01
02;11;03;2;01;1;24;001;0;0367396;Stara Rudna;0367396;0367396;2024-01-01
02;11;03;2;01;1;25;001;0;0367404;Studzionki;0367404;0367404;2024-01-01
02;11;03;2;01;1;27;001;0;0367427;Wądroże;0367427;0367427;2024-01-01
02;11;04;5;01;1;10;001;0;0367692;Lasowice;0367692;0367692;2024-01-01
02;11;04;5;01;1;16;001;0;0367752;Turów;0367752;0367752;2024-01-01
02;11;04;5;01;1;18;001;0;0367775;Wielowieś;0367775;0367775;2024-01-01
02;11;04;5;01;1;19;001;0;0367781;Zaborów;0367781;0367781;2024-01-01
02;12;01;5;01;1;01;001;0;0189606;Krzewie Wielkie;0189606;0189606;2024-01-01
02;12;01;5;01;1;04;001;0;0189635;Rząsiny;0189635;0189635;2024-01-01
02;12;02;5;01;1;04;001;0;0190615;Maciejowiec;0190615;0190615;2024-01-01
02;12;02;5;01;1;05;001;0;0190621;Milęcice;0190621;0190621;2024-01-01
02;13;03;5;01;1;03;001;0;0877625;Brzezina Sułowska;0877625;0877625;2024-01-01
02;13;03;5;01;1;04;001;0;0877654;Czatkowice;0877654;0877654;2024-01-01
02;24;05;5;01;1;14;001;0;0856623;Szklary;0856623;0856623;2024-01-01
02;25;06;5;01;1;01;001;0;0192904;Czerwona Woda;0192904;0192904;2024-01-01
02;25;07;2;01;1;15;001;0;0193370;Radomierzyce;0193370;0193370;2024-01-01
02;25;07;2;01;1;16;001;0;0193387;Ręczyn;0193387;0193387;2024-01-01
02;08;11;2;01;1;14;001;0;0854475;Świerki;0854475;0854475;2024-01-01
02;23;02;2;01;1;35;001;0;0874029;Stępin;0874029;0874029;2024-01-01
02;23;02;2;01;1;38;001;0;0874058;Tokary;0874058;0874058;2024-01-01
02;23;03;2;01;1;05;001;0;0874762;Jezierzyce Wielkie;0874762;0874762;2024-01-01
02;08;06;5;01;1;22;001;0;0851583;Stara Bystrzyca;0851583;0851583;2024-01-01
02;24;02;2;01;1;02;001;0;0851755;Brochocin;0851755;0851755;2024-01-01
02;24;02;2;01;1;11;001;0;0851850;Koźmice;0851850;0851850;2024-01-01
02;24;02;2;01;1;16;001;0;0851904;Tomice;0851904;0851904;2024-01-01
02;24;06;5;01;1;14;001;0;0856824;Niedźwiednik;0856824;0856824;2024-01-01
02;24;06;5;01;1;24;001;0;0856920;Służejów;0856920;0856920;2024-01-01
02;25;03;5;01;1;02;001;0;0188794;Bratków;0188794;0188794;2024-01-01
02;25;03;5;01;1;04;001;0;0188819;Jasna Góra;0188819;0188819;2024-01-01
02;05;02;5;01;1;10;001;0;0189517;Sady Górne;0189517;0189517;2024-01-01
02;04;02;2;01;1;13;001;0;0370748;Łęczyca;0370748;0370748;2024-01-01
02;04;02;2;01;1;17;001;0;0370783;Psary;0370783;0370783;2024-01-01
02;13;03;5;01;1;50;001;0;0884128;Grabówka;0884128;0884128;2024-01-01
02;06;05;2;01;1;02;001;0;0189687;Komarno;0189687;0189687;2024-01-01
02;06;05;2;01;1;04;001;0;0189718;Mniszków;0189718;0189718;2024-01-01
02;01;03;2;01;1;01;001;0;0364133;Borówki;0364133;0364133;2024-01-01
02;05;04;2;01;1;07;001;0;0365977;Mściwojów;0365977;0365977;2024-01-01
02;05;05;2;01;1;01;001;0;0366043;Bolkowice;0366043;0366043;2024-01-01
02;05;05;2;01;1;02;001;0;0366050;Grobla;0366050;0366050;2024-01-01
02;05;05;2;01;1;07;001;0;0366126;Nowa Wieś Wielka;0366126;0366126;2024-01-01
02;05;06;2;01;1;04;001;0;0368183;Budziszów Wielki;0368183;0368183;2024-01-01
02;05;06;2;01;1;07;001;0;0368214;Jenków;0368214;0368214;2024-01-01
02;15;04;2;01;1;33;001;0;0879660;Zakrzów;0879660;0879660;2024-01-01
02;05;02;5;01;1;11;001;0;0189530;Stare Rochowice;0189530;0189530;2024-01-01
02;05;02;5;01;1;14;001;0;0189598;Wolbromek;0189598;0189598;2024-01-01
02;23;05;2;01;1;01;001;0;0875313;Bielany Wrocławskie;0875313;0875313;2024-01-01
02;23;05;2;01;1;12;001;0;0875448;Krzyżowice;0875448;0875448;2024-01-01
02;23;05;2;01;1;13;001;0;0875460;Księginice;0875460;0875460;2024-01-01
02;08;06;5;01;1;08;001;0;0851413;Mielnik;0851413;0851413;2024-01-01
02;23;05;2;01;1;23;001;0;0875572;Rolantowice;0875572;0875572;2024-01-01
02;23;05;2;01;1;29;001;0;0875649;Wierzbice;0875649;0875649;2024-01-01
02;23;05;2;01;1;30;001;0;0875655;Wysoka;0875655;0875655;2024-01-01
02;25;05;2;01;1;13;001;0;0192620;Wilka;0192620;0192620;2024-01-01
02;14;08;5;01;1;13;001;0;0882030;Moszyce;0882030;0882030;2024-01-01
02;15;02;2;01;1;02;001;0;0874288;Chwastnica;0874288;0874288;2024-01-01
02;24;04;2;01;1;04;001;0;0855440;Lutomierz;0855440;0855440;2024-01-01
02;24;04;2;01;1;11;001;0;0855530;Żdanów;0855530;0855530;2024-01-01
02;08;06;5;01;1;07;002;1;0851399;Szklary;0851407;0851407;2024-01-01
02;23;04;5;01;1;32;001;0;0875247;Szymanów;0875247;0875247;2024-01-01
02;23;05;2;01;1;16;001;0;0875490;Małuszów;0875490;0875490;2024-01-01
02;23;05;2;01;1;20;001;0;0875543;Pustków Wilczkowski;0875543;0875543;2024-01-01
02;18;04;5;01;1;12;001;0;0880863;Kryniczno;0880863;0880863;2024-01-01
02;11;02;2;01;1;31;001;0;0365569;Zimna Woda;0365569;0365569;2024-01-01
02;11;03;2;01;1;05;001;0;0367166;Chobienia;0367166;0367166;2024-01-01
02;19;05;2;01;1;17;001;0;0853553;Wirki;0853553;0853553;2024-01-01
02;19;06;5;01;1;05;001;0;0855724;Granica;0855724;0855724;2024-01-01
02;16;01;5;01;1;09;001;0;0363211;Raków;0363211;0363211;2024-01-01
02;16;02;2;01;1;05;001;0;0363719;Grabik;0363719;0363719;2024-01-01
02;24;05;5;01;1;13;001;0;0856617;Sulisławice;0856617;0856617;2024-01-01
02;13;03;5;01;1;20;001;0;0877967;Młodzianów;0877967;0877967;2024-01-01
02;25;05;2;01;1;07;001;0;0192554;Skrzydlice;0192554;0192554;2024-01-01
02;25;05;2;01;1;08;001;0;0192560;Stary Zawidów;0192560;0192560;2024-01-01
02;24;04;2;01;1;01;001;0;0855397;Budzów;0855397;0855397;2024-01-01
02;24;05;5;01;1;01;001;0;0856497;Bobolice;0856497;0856497;2024-01-01
02;14;08;5;01;1;10;001;0;0881957;Grabowno Małe;0881957;0881957;2024-01-01
02;14;08;5;01;1;12;001;0;0881992;Łazisko;0881992;0881992;2024-01-01
02;14;08;5;01;1;16;001;0;0882112;Sądrożyce;0882112;0882112;2024-01-01
02;24;05;5;01;1;08;001;0;0856563;Olbrachcice Wielkie;0856563;0856563;2024-01-01
02;18;04;5;01;1;04;001;0;0880774;Chwalimierz;0880774;0880774;2024-01-01
02;11;03;2;01;1;03;001;0;0367143;Bytków;0367143;0367143;2024-01-01
02;11;03;2;01;1;06;001;0;0367195;Ciechłowice;0367195;0367195;2024-01-01
02;19;05;2;01;1;14;001;0;0853524;Śmiałowice;0853524;0853524;2024-01-01
02;19;05;2;01;1;18;001;0;0853560;Wiry;0853560;0853560;2024-01-01
02;19;06;5;01;1;01;001;0;0855687;Bartoszówek;0855687;0855687;2024-01-01
02;13;03;5;01;1;15;001;0;0877849;Kolęda;0877849;0877849;2024-01-01
02;15;04;2;01;1;01;001;0;0879328;Bolechów;0879328;0879328;2024-01-01
02;15;04;2;01;1;09;001;0;0879417;Jaczkowice;0879417;0879417;2024-01-01
02;05;02;5;01;1;04;001;0;0189411;Lipa;0189411;0189411;2024-01-01
02;15;02;2;01;1;11;001;0;0874383;Kuchary;0874383;0874383;2024-01-01
02;23;09;2;01;1;17;001;0;0884708;Polakowice;0884708;0884708;2024-01-01
02;08;14;5;01;1;02;001;0;0855919;Dolina;0855919;0855919;2024-01-01
02;20;05;2;01;1;18;001;0;0883850;Trzęsowice;0883850;0883850;2024-01-01
02;09;05;2;01;1;14;001;0;0365167;Raczkowa;0365167;0365167;2024-01-01
02;09;06;2;01;1;10;001;0;0365842;Lipce;0365842;0365842;2024-01-01
02;09;06;2;01;1;16;001;0;0365902;Ulesie;0365902;0365902;2024-01-01
02;20;01;5;01;1;18;001;0;0878783;Raków;0878783;0878783;2024-01-01
02;20;01;5;01;1;20;001;0;0878814;Siemianice;0878814;0878814;2024-01-01
02;24;06;5;01;1;02;001;0;0856698;Bożnowice;0856698;0856698;2024-01-01
02;11;02;2;01;1;27;001;0;0365492;Składowice;0365492;0365492;2024-01-01
02;14;03;2;01;1;06;001;0;0874153;Łuczyna;0874153;0874153;2024-01-01
02;14;04;2;01;1;01;001;0;0197008;Dalborowice;0197008;0197008;2024-01-01
02;14;04;2;01;1;04;001;0;0197089;Gołębice;0197089;0197089;2024-01-01
02;14;05;5;01;1;02;001;0;0203542;Bukowina Sycowska;0203542;0203542;2024-01-01
02;14;05;5;01;1;03;001;0;0203571;Dziesławice;0203571;0203571;2024-01-01
02;14;05;5;01;1;06;001;0;0203602;Klonów;0203602;0203602;2024-01-01
02;16;03;2;01;1;09;001;0;0364021;Ogorzelec;0364021;0364021;2024-01-01
02;23;07;5;01;1;01;001;0;0880030;Będkowice;0880030;0880030;2024-01-01
02;23;07;5;01;1;03;001;0;0880053;Kryształowice;0880053;0880053;2024-01-01
02;23;07;5;01;1;08;001;0;0880120;Nasławice;0880120;0880120;2024-01-01
02;13;01;2;01;1;11;001;0;0873350;Rakłowice;0873350;0873350;2024-01-01
02;13;02;2;01;1;01;001;0;0876287;Brzostowo;0876287;0876287;2024-01-01
02;20;03;5;01;1;09;001;0;0881390;Cerekwica;0881390;0881390;2024-01-01
02;20;03;5;01;1;17;001;0;0881489;Komorowo;0881489;0881489;2024-01-01
02;20;03;5;01;1;23;001;0;0881561;Malczów;0881561;0881561;2024-01-01
02;20;03;5;01;1;27;001;0;0881609;Masłów;0881609;0881609;2024-01-01
02;23;03;2;01;1;06;001;0;0874779;Jordanów Śląski;0874779;0874779;2024-01-01
02;26;03;2;01;1;09;001;0;0366474;Wojcieszyn;0366474;0366474;2024-01-01
02;26;04;5;01;1;04;001;0;0192703;Lubiechowa;0192703;0192703;2024-01-01
02;06;05;2;01;1;05;001;0;0189724;Radomierz;0189724;0189724;2024-01-01
02;06;06;2;01;1;01;001;0;0189747;Chrośnica;0189747;0189747;2024-01-01
02;06;07;2;01;1;02;001;0;0191371;Dąbrowica;0191371;0191371;2024-01-01
